ID,Count
18288,26.840286964421022
18289,20.55649268979538
18290,14.799272922503663
18291,12.317778189666878
18292,12.317778189666878
18293,12.317778189666878
18294,12.317778189666878
18295,12.317778189666878
18296,23.442890533278327
18297,25.272687232525364
18298,50.089138199022095
18299,49.53917646706157
18300,50.33486991930378
18301,50.33486991930378
18302,50.33486991930378
18303,50.33486991930378
18304,50.33486991930378
18305,50.33486991930378
18306,50.33486991930378
18307,50.33486991930378
18308,50.33486991930378
18309,50.33486991930378
18310,50.33486991930378
18311,50.33486991930378
18312,19.039273922198493
18313,12.755479647572852
18314,6.998259880281129
18315,4.516765147444345
18316,4.516765147444345
18317,4.516765147444345
18318,4.516765147444345
18319,4.516765147444345
18320,15.641877491055801
18321,17.138724883240215
18322,23.782214921697353
18323,23.232253189736834
18324,23.023484218101
18325,23.023484218101
18326,23.023484218101
18327,23.023484218101
18328,23.023484218101
18329,23.023484218101
18330,23.023484218101
18331,23.023484218101
18332,23.023484218101
18333,23.023484218101
18334,23.023484218101
18335,23.023484218101
18336,19.039273922198493
18337,12.755479647572852
18338,6.998259880281129
18339,4.516765147444345
18340,4.516765147444345
18341,4.516765147444345
18342,4.516765147444345
18343,4.516765147444345
18344,15.641877491055801
18345,17.138724883240215
18346,23.782214921697353
18347,23.232253189736834
18348,23.023484218101
18349,23.023484218101
18350,23.023484218101
18351,23.023484218101
18352,23.023484218101
18353,23.023484218101
18354,23.023484218101
18355,23.023484218101
18356,23.023484218101
18357,23.023484218101
18358,23.023484218101
18359,23.023484218101
18360,26.840286964421022
18361,20.55649268979538
18362,14.799272922503663
18363,12.317778189666878
18364,12.317778189666878
18365,12.317778189666878
18366,12.317778189666878
18367,12.317778189666878
18368,23.442890533278327
18369,25.272687232525364
18370,50.089138199022095
18371,49.53917646706157
18372,50.33486991930378
18373,50.33486991930378
18374,50.33486991930378
18375,50.33486991930378
18376,50.33486991930378
18377,50.33486991930378
18378,50.33486991930378
18379,50.33486991930378
18380,50.33486991930378
18381,50.33486991930378
18382,50.33486991930378
18383,50.33486991930378
18384,26.840286964421022
18385,20.55649268979538
18386,14.799272922503663
18387,12.317778189666878
18388,12.317778189666878
18389,12.317778189666878
18390,12.317778189666878
18391,12.317778189666878
18392,23.442890533278327
18393,25.272687232525364
18394,50.089138199022095
18395,49.53917646706157
18396,50.33486991930378
18397,50.33486991930378
18398,50.33486991930378
18399,50.33486991930378
18400,50.33486991930378
18401,50.33486991930378
18402,50.33486991930378
18403,50.33486991930378
18404,50.33486991930378
18405,50.33486991930378
18406,50.33486991930378
18407,50.33486991930378
18408,26.840286964421022
18409,20.55649268979538
18410,14.799272922503663
18411,12.317778189666878
18412,12.317778189666878
18413,12.317778189666878
18414,12.317778189666878
18415,12.317778189666878
18416,23.442890533278327
18417,25.272687232525364
18418,50.089138199022095
18419,49.53917646706157
18420,50.33486991930378
18421,50.33486991930378
18422,50.33486991930378
18423,50.33486991930378
18424,50.33486991930378
18425,50.33486991930378
18426,50.33486991930378
18427,50.33486991930378
18428,50.33486991930378
18429,50.33486991930378
18430,50.33486991930378
18431,50.33486991930378
18432,26.840286964421022
18433,20.55649268979538
18434,14.799272922503663
18435,12.317778189666878
18436,12.317778189666878
18437,12.317778189666878
18438,12.317778189666878
18439,12.317778189666878
18440,23.442890533278327
18441,25.272687232525364
18442,50.089138199022095
18443,49.53917646706157
18444,50.33486991930378
18445,50.33486991930378
18446,50.33486991930378
18447,50.33486991930378
18448,50.33486991930378
18449,50.33486991930378
18450,50.33486991930378
18451,50.33486991930378
18452,50.33486991930378
18453,50.33486991930378
18454,50.33486991930378
18455,50.33486991930378
18456,26.840286964421022
18457,20.55649268979538
18458,14.799272922503663
18459,12.317778189666878
18460,12.317778189666878
18461,12.317778189666878
18462,12.317778189666878
18463,12.317778189666878
18464,23.442890533278327
18465,25.272687232525364
18466,50.089138199022095
18467,49.53917646706157
18468,50.33486991930378
18469,50.33486991930378
18470,50.33486991930378
18471,50.33486991930378
18472,50.33486991930378
18473,50.33486991930378
18474,50.33486991930378
18475,50.33486991930378
18476,50.33486991930378
18477,50.33486991930378
18478,50.33486991930378
18479,50.33486991930378
18480,19.039273922198493
18481,12.755479647572852
18482,6.998259880281129
18483,4.516765147444345
18484,4.516765147444345
18485,4.516765147444345
18486,4.516765147444345
18487,4.516765147444345
18488,15.641877491055801
18489,17.138724883240215
18490,23.782214921697353
18491,23.232253189736834
18492,23.023484218101
18493,23.023484218101
18494,23.023484218101
18495,23.023484218101
18496,23.023484218101
18497,23.023484218101
18498,23.023484218101
18499,23.023484218101
18500,23.023484218101
18501,23.023484218101
18502,23.023484218101
18503,23.023484218101
18504,19.039273922198493
18505,12.755479647572852
18506,6.998259880281129
18507,4.516765147444345
18508,4.516765147444345
18509,4.516765147444345
18510,4.516765147444345
18511,4.516765147444345
18512,15.641877491055801
18513,17.138724883240215
18514,23.782214921697353
18515,23.232253189736834
18516,23.023484218101
18517,23.023484218101
18518,23.023484218101
18519,23.023484218101
18520,23.023484218101
18521,23.023484218101
18522,23.023484218101
18523,23.023484218101
18524,23.023484218101
18525,23.023484218101
18526,23.023484218101
18527,23.023484218101
18528,26.840286964421022
18529,20.55649268979538
18530,14.799272922503663
18531,12.317778189666878
18532,12.317778189666878
18533,12.317778189666878
18534,12.317778189666878
18535,12.317778189666878
18536,23.442890533278327
18537,25.272687232525364
18538,50.089138199022095
18539,49.53917646706157
18540,50.33486991930378
18541,50.33486991930378
18542,50.33486991930378
18543,50.33486991930378
18544,50.33486991930378
18545,50.33486991930378
18546,50.33486991930378
18547,50.33486991930378
18548,50.33486991930378
18549,50.33486991930378
18550,50.33486991930378
18551,50.33486991930378
18552,26.840286964421022
18553,20.55649268979538
18554,14.799272922503663
18555,12.317778189666878
18556,12.317778189666878
18557,12.317778189666878
18558,12.317778189666878
18559,12.317778189666878
18560,23.442890533278327
18561,25.272687232525364
18562,50.089138199022095
18563,49.53917646706157
18564,50.33486991930378
18565,50.33486991930378
18566,50.33486991930378
18567,50.33486991930378
18568,50.33486991930378
18569,50.33486991930378
18570,50.33486991930378
18571,50.33486991930378
18572,50.33486991930378
18573,50.33486991930378
18574,50.33486991930378
18575,50.33486991930378
18576,26.840286964421022
18577,20.55649268979538
18578,14.799272922503663
18579,12.317778189666878
18580,12.317778189666878
18581,12.317778189666878
18582,12.317778189666878
18583,12.317778189666878
18584,23.442890533278327
18585,25.272687232525364
18586,50.089138199022095
18587,49.53917646706157
18588,50.33486991930378
18589,50.33486991930378
18590,50.33486991930378
18591,50.33486991930378
18592,50.33486991930378
18593,50.33486991930378
18594,50.33486991930378
18595,50.33486991930378
18596,50.33486991930378
18597,50.33486991930378
18598,50.33486991930378
18599,50.33486991930378
18600,26.840286964421022
18601,20.55649268979538
18602,14.799272922503663
18603,12.317778189666878
18604,12.317778189666878
18605,12.317778189666878
18606,12.317778189666878
18607,12.317778189666878
18608,23.442890533278327
18609,25.272687232525364
18610,50.089138199022095
18611,49.53917646706157
18612,50.33486991930378
18613,50.33486991930378
18614,50.33486991930378
18615,50.33486991930378
18616,50.33486991930378
18617,50.33486991930378
18618,50.33486991930378
18619,50.33486991930378
18620,50.33486991930378
18621,50.33486991930378
18622,50.33486991930378
18623,50.33486991930378
18624,26.840286964421022
18625,20.55649268979538
18626,14.799272922503663
18627,12.317778189666878
18628,12.317778189666878
18629,12.317778189666878
18630,12.317778189666878
18631,12.317778189666878
18632,23.442890533278327
18633,25.272687232525364
18634,50.089138199022095
18635,49.53917646706157
18636,50.33486991930378
18637,50.33486991930378
18638,50.33486991930378
18639,50.33486991930378
18640,50.33486991930378
18641,50.33486991930378
18642,50.33486991930378
18643,50.33486991930378
18644,50.33486991930378
18645,50.33486991930378
18646,50.33486991930378
18647,50.33486991930378
18648,19.039273922198493
18649,12.755479647572852
18650,6.998259880281129
18651,4.516765147444345
18652,4.516765147444345
18653,4.516765147444345
18654,4.516765147444345
18655,4.516765147444345
18656,15.641877491055801
18657,17.138724883240215
18658,23.782214921697353
18659,23.232253189736834
18660,23.023484218101
18661,23.023484218101
18662,23.023484218101
18663,23.023484218101
18664,23.023484218101
18665,23.023484218101
18666,23.023484218101
18667,23.023484218101
18668,23.023484218101
18669,23.023484218101
18670,23.023484218101
18671,23.023484218101
18672,19.039273922198493
18673,12.755479647572852
18674,6.998259880281129
18675,4.516765147444345
18676,4.516765147444345
18677,4.516765147444345
18678,4.516765147444345
18679,4.516765147444345
18680,15.641877491055801
18681,17.138724883240215
18682,23.782214921697353
18683,23.232253189736834
18684,23.023484218101
18685,23.023484218101
18686,23.023484218101
18687,23.023484218101
18688,23.023484218101
18689,23.023484218101
18690,23.023484218101
18691,23.023484218101
18692,23.023484218101
18693,23.023484218101
18694,23.023484218101
18695,23.023484218101
18696,26.840286964421022
18697,20.55649268979538
18698,14.799272922503663
18699,12.317778189666878
18700,12.317778189666878
18701,12.317778189666878
18702,12.317778189666878
18703,12.317778189666878
18704,23.442890533278327
18705,25.272687232525364
18706,50.089138199022095
18707,49.53917646706157
18708,50.33486991930378
18709,50.33486991930378
18710,50.33486991930378
18711,50.33486991930378
18712,50.33486991930378
18713,50.33486991930378
18714,50.33486991930378
18715,50.33486991930378
18716,50.33486991930378
18717,50.33486991930378
18718,50.33486991930378
18719,50.33486991930378
18720,26.840286964421022
18721,20.55649268979538
18722,14.799272922503663
18723,12.317778189666878
18724,12.317778189666878
18725,12.317778189666878
18726,12.317778189666878
18727,12.317778189666878
18728,23.442890533278327
18729,25.272687232525364
18730,50.089138199022095
18731,49.53917646706157
18732,50.33486991930378
18733,50.33486991930378
18734,50.33486991930378
18735,50.33486991930378
18736,50.33486991930378
18737,50.33486991930378
18738,50.33486991930378
18739,50.33486991930378
18740,50.33486991930378
18741,50.33486991930378
18742,50.33486991930378
18743,50.33486991930378
18744,26.840286964421022
18745,20.55649268979538
18746,14.799272922503663
18747,12.317778189666878
18748,12.317778189666878
18749,12.317778189666878
18750,12.317778189666878
18751,12.317778189666878
18752,23.442890533278327
18753,25.272687232525364
18754,50.089138199022095
18755,49.53917646706157
18756,50.33486991930378
18757,50.33486991930378
18758,50.33486991930378
18759,50.33486991930378
18760,50.33486991930378
18761,50.33486991930378
18762,50.33486991930378
18763,50.33486991930378
18764,50.33486991930378
18765,50.33486991930378
18766,50.33486991930378
18767,50.33486991930378
18768,26.840286964421022
18769,20.55649268979538
18770,14.799272922503663
18771,12.317778189666878
18772,12.317778189666878
18773,12.317778189666878
18774,12.317778189666878
18775,12.317778189666878
18776,23.442890533278327
18777,25.272687232525364
18778,50.089138199022095
18779,49.53917646706157
18780,50.33486991930378
18781,50.33486991930378
18782,50.33486991930378
18783,50.33486991930378
18784,50.33486991930378
18785,50.33486991930378
18786,50.33486991930378
18787,50.33486991930378
18788,50.33486991930378
18789,50.33486991930378
18790,50.33486991930378
18791,50.33486991930378
18792,26.840286964421022
18793,20.55649268979538
18794,14.799272922503663
18795,12.317778189666878
18796,12.317778189666878
18797,12.317778189666878
18798,12.317778189666878
18799,12.317778189666878
18800,23.442890533278327
18801,25.272687232525364
18802,50.089138199022095
18803,49.53917646706157
18804,50.33486991930378
18805,50.33486991930378
18806,50.33486991930378
18807,50.33486991930378
18808,50.33486991930378
18809,50.33486991930378
18810,50.33486991930378
18811,50.33486991930378
18812,50.33486991930378
18813,50.33486991930378
18814,50.33486991930378
18815,50.33486991930378
18816,19.039273922198493
18817,12.755479647572852
18818,6.998259880281129
18819,4.516765147444345
18820,4.516765147444345
18821,4.516765147444345
18822,4.516765147444345
18823,4.516765147444345
18824,15.641877491055801
18825,17.138724883240215
18826,23.782214921697353
18827,23.232253189736834
18828,23.023484218101
18829,23.023484218101
18830,23.023484218101
18831,23.023484218101
18832,23.023484218101
18833,23.023484218101
18834,23.023484218101
18835,23.023484218101
18836,23.023484218101
18837,23.023484218101
18838,23.023484218101
18839,23.023484218101
18840,19.039273922198493
18841,12.755479647572852
18842,6.998259880281129
18843,4.516765147444345
18844,4.516765147444345
18845,4.516765147444345
18846,4.516765147444345
18847,4.516765147444345
18848,15.641877491055801
18849,17.138724883240215
18850,23.782214921697353
18851,23.232253189736834
18852,23.023484218101
18853,23.023484218101
18854,23.023484218101
18855,23.023484218101
18856,23.023484218101
18857,23.023484218101
18858,23.023484218101
18859,23.023484218101
18860,23.023484218101
18861,23.023484218101
18862,23.023484218101
18863,23.023484218101
18864,26.840286964421022
18865,20.55649268979538
18866,14.799272922503663
18867,12.317778189666878
18868,12.317778189666878
18869,12.317778189666878
18870,12.317778189666878
18871,12.317778189666878
18872,23.442890533278327
18873,25.272687232525364
18874,50.089138199022095
18875,49.53917646706157
18876,50.33486991930378
18877,50.33486991930378
18878,50.33486991930378
18879,50.33486991930378
18880,50.33486991930378
18881,50.33486991930378
18882,50.33486991930378
18883,50.33486991930378
18884,50.33486991930378
18885,50.33486991930378
18886,50.33486991930378
18887,50.33486991930378
18888,26.840286964421022
18889,20.55649268979538
18890,14.799272922503663
18891,12.317778189666878
18892,12.317778189666878
18893,12.317778189666878
18894,12.317778189666878
18895,12.317778189666878
18896,23.442890533278327
18897,25.272687232525364
18898,50.089138199022095
18899,49.53917646706157
18900,50.33486991930378
18901,50.33486991930378
